created_date,title,id,url,object_type,methods
2025-09-06,[NBC-Story] 버그 프로토콜,2662dc3e-f514-81ca-8329-d64cc9a212b6,https://www.notion.so/NBC-Story-2662dc3ef51481ca8329d64cc9a212b6,page,페이지 생성자
2025-09-06,[NBC-Story] CRM 화이트리스트 적용,2662dc3e-f514-81d9-b6c7-ee3b505882f2,https://www.notion.so/NBC-Story-CRM-2662dc3ef51481d9b6c7ee3b505882f2,page,페이지 생성자
2025-09-06,[NBC-Story] 상담 신청 모달 관련 ABT & 원격구성 정리,2662dc3e-f514-81f6-b873-fb83d4e47633,https://www.notion.so/NBC-Story-ABT-2662dc3ef51481f6b873fb83d4e47633,page,페이지 생성자
2025-09-06,[NBC-Story] 리드 스코어링 MVP ,2662dc3e-f514-81cb-89c3-d65088573afb,https://www.notion.so/NBC-Story-MVP-2662dc3ef51481cb89c3d65088573afb,page,페이지 생성자
2025-09-06,[NBC-Story] h99 백오피스 개선,2662dc3e-f514-81e6-ba5c-e4fadede27e7,https://www.notion.so/NBC-Story-h99-2662dc3ef51481e6ba5ce4fadede27e7,page,페이지 생성자
2025-09-06,[NBC-Story] 최종합격자 안내 페이지 분기,2662dc3e-f514-81ee-9d5d-ca0e2b96a796,https://www.notion.so/NBC-Story-2662dc3ef51481ee9d5dca0e2b96a796,page,페이지 생성자
2025-09-06,[NBC-Story] 기간별 CRM 사용성 개선,2662dc3e-f514-81c8-bed7-eb4cf1f58b1b,https://www.notion.so/NBC-Story-CRM-2662dc3ef51481c8bed7eb4cf1f58b1b,page,페이지 생성자
2025-09-06,[NBC-Story] KDC(스터디) 세일즈 백오피스 MVP,2662dc3e-f514-81f8-9fd9-d40e9077e406,https://www.notion.so/NBC-Story-KDC-MVP-2662dc3ef51481f89fd9d40e9077e406,page,페이지 생성자
2025-09-06,[NBC-Story] 세일즈 백오피스 - 권한 설정,2662dc3e-f514-81eb-b519-d92bcda993e0,https://www.notion.so/NBC-Story-2662dc3ef51481ebb519d92bcda993e0,page,페이지 생성자
2025-09-06,[NBC-Story] 세일즈 백오피스 - 리드 자동 배정 기준 적용,2662dc3e-f514-81e9-ad2a-d61da903d682,https://www.notion.so/NBC-Story-2662dc3ef51481e9ad2ad61da903d682,page,페이지 생성자
2025-09-06,🌴 상반기 방학,2662dc3e-f514-81fa-a186-e55f289d2030,https://www.notion.so/2662dc3ef51481faa186e55f289d2030,page,페이지 생성자
2025-09-06,[NBC-Story] 트랙 사전알림신청 완료 UX 통합,2662dc3e-f514-81f0-a0bc-e72e19b9deae,https://www.notion.so/NBC-Story-UX-2662dc3ef51481f0a0bce72e19b9deae,page,페이지 생성자
2025-09-06,[NBC-Story] 데이터 트랙 런칭 QA,2662dc3e-f514-81db-a0a4-d3be34d169b4,https://www.notion.so/NBC-Story-QA-2662dc3ef51481dba0a4d3be34d169b4,page,페이지 생성자
2025-09-06,[NBC-Story] iOS/사파리 - 모바일 GNB 이슈,2662dc3e-f514-81cd-af22-d9ca09bfc6d6,https://www.notion.so/NBC-Story-iOS-GNB-2662dc3ef51481cdaf22d9ca09bfc6d6,page,페이지 생성자
2025-09-06,[NBC-Story] 사전알림신청 전체 선택 기능,2662dc3e-f514-81da-8d58-c513183e1a6d,https://www.notion.so/NBC-Story-2662dc3ef51481da8d58c513183e1a6d,page,페이지 생성자
2025-09-06,[NBC-Story] Applicants 정책 정리,2662dc3e-f514-81e2-913b-db1bffa3f8e6,https://www.notion.so/NBC-Story-Applicants-2662dc3ef51481e2913bdb1bffa3f8e6,page,페이지 생성자
2025-09-06,[NBC-Story] 모집 시작 자동 QA 시스템 구축 - 고스트모드면 충분할 것,2662dc3e-f514-81ee-98b4-fbc32c13828a,https://www.notion.so/NBC-Story-QA-2662dc3ef51481ee98b4fbc32c13828a,page,페이지 생성자
2025-09-06,"[NBC-Story] Applicants 내, 사전알림신청/사전등록 분리 - 작업",2662dc3e-f514-81e4-b5e6-d5e93eadf120,https://www.notion.so/NBC-Story-Applicants-2662dc3ef51481e4b5e6d5e93eadf120,page,페이지 생성자
2025-09-06,[NBC-Story] 피트인위크 일정 확보용,2662dc3e-f514-81e2-b884-c71cfd9d04f8,https://www.notion.so/NBC-Story-2662dc3ef51481e2b884c71cfd9d04f8,page,페이지 생성자
2025-09-06,[NBC-Story] 허브 LIVE 세션 CTA div 추가,2662dc3e-f514-81db-8ad6-c912b6c8f5ad,https://www.notion.so/NBC-Story-LIVE-CTA-div-2662dc3ef51481db8ad6c912b6c8f5ad,page,페이지 생성자
2025-09-06,[NBC-Story] 허브 트랙 기획전 ABT,2662dc3e-f514-81d6-9b19-caf9ef5776be,https://www.notion.so/NBC-Story-ABT-2662dc3ef51481d69b19caf9ef5776be,page,페이지 생성자
2025-09-06,[NBC-Story] 허브 창구 기능 추가,2662dc3e-f514-81f3-a3c8-e402faca8ead,https://www.notion.so/NBC-Story-2662dc3ef51481f3a3c8e402faca8ead,page,페이지 생성자
2025-09-06,[NBC-Story] 허브 검색어 기반 콘텐츠 제공 실험,2662dc3e-f514-81cc-b168-c32e3b8ea5f2,https://www.notion.so/NBC-Story-2662dc3ef51481ccb168c32e3b8ea5f2,page,페이지 생성자
2025-09-06,[NBC-Story] 상담 신청 모달 상단 카피 변경 실험 및 이탈 로그 추가,2662dc3e-f514-81de-a181-faec90da9be1,https://www.notion.so/NBC-Story-2662dc3ef51481dea181faec90da9be1,page,페이지 생성자
2025-09-06,[Story] 템플릿 v1,2662dc3e-f514-81e5-a473-ee2ba6f5dd5c,https://www.notion.so/Story-v1-2662dc3ef51481e5a473ee2ba6f5dd5c,page,페이지 생성자
2025-09-06,[NBC-Story] 2025 상반기 신규 트랙 모집 준비 (승인 완료),2662dc3e-f514-81c9-9779-f8c094a29360,https://www.notion.so/NBC-Story-2025-2662dc3ef51481c99779f8c094a29360,page,페이지 생성자
2025-09-06,[NBC-Story] 2차 지원서 작성 TIP 카피 수정 실험,2662dc3e-f514-81d7-ae98-d421900da9a9,https://www.notion.so/NBC-Story-2-TIP-2662dc3ef51481d7ae98d421900da9a9,page,페이지 생성자
2025-09-06,[NBC-Story] 기획 to 배포 프로세스 구축 (협업),2662dc3e-f514-81f7-b807-de9f819992b2,https://www.notion.so/NBC-Story-to-2662dc3ef51481f7b807de9f819992b2,page,페이지 생성자
2025-09-06,[NBC-Story] 세일즈 비회원 리드 자동 분배 기능 MVP (w. 슬랙봇),2662dc3e-f514-81e3-bdc6-c8de58b374ca,https://www.notion.so/NBC-Story-MVP-w-2662dc3ef51481e3bdc6c8de58b374ca,page,페이지 생성자
2025-08-07,[한진희] Personal Workspace for Growth Squad v2 ,2482dc3e-f514-80d4-aba2-e053f320f1a9,https://www.notion.so/Personal-Workspace-for-Growth-Squad-v2-2482dc3ef51480d4aba2e053f320f1a9,page,페이지 생성자
2025-04-10,[Template] Personal Workspace for Growth Squad,1d12dc3e-f514-80cf-aa7c-fb88520d7ace,https://www.notion.so/Template-Personal-Workspace-for-Growth-Squad-1d12dc3ef51480cfaa7cfb88520d7ace,page,페이지 생성자
2025-08-07,2025 KDT 퍼널 변경건에 대한 데이터적 성과 공유,2482dc3e-f514-810f-8eb4-c86c43c55191,https://www.notion.so/2025-KDT-2482dc3ef514810f8eb4c86c43c55191,page,페이지 생성자
2025-04-21,[이승수] Workspace - Growth Squad,1dc2dc3e-f514-8029-806e-c56fd3eecf05,https://www.notion.so/Workspace-Growth-Squad-1dc2dc3ef5148029806ec56fd3eecf05,page,페이지 생성자
2025-07-03,[NBC-Story] Slack 채널 자동 초대 시스템 구축,2252dc3e-f514-805b-bf82-cc166a8b9072,https://www.notion.so/NBC-Story-Slack-2252dc3ef514805bbf82cc166a8b9072,page,페이지 생성자
2025-08-13,[5CH] 그로스 스쿼드 목표,24e2dc3e-f514-80b5-8d0c-f1bcee24af07,https://www.notion.so/5CH-24e2dc3ef51480b58d0cf1bcee24af07,page,페이지 생성자
2025-04-23,[유호준] Personal Workspace for  Growth Squad ,1de2dc3e-f514-80e8-93b0-d01e24acf67b,https://www.notion.so/Personal-Workspace-for-Growth-Squad-1de2dc3ef51480e893b0d01e24acf67b,page,페이지 생성자
2025-08-19,KDC 카드발급 퍼널 개선,2542dc3e-f514-8111-8e51-eb7b78c0fc55,https://www.notion.so/KDC-2542dc3ef51481118e51eb7b78c0fc55,page,페이지 생성자
2025-08-19,고객 인터뷰 및 인사이트 도출,2542dc3e-f514-8146-93ab-c3d9b9f0312c,https://www.notion.so/2542dc3ef514814693abc3d9b9f0312c,page,페이지 생성자
2025-08-19,제목없음,2542dc3e-f514-816c-9ce5-dd0c376d2345,https://www.notion.so/2542dc3ef514816c9ce5dd0c376d2345,page,페이지 생성자
2025-08-19,제목없음,2542dc3e-f514-8183-a2c7-cd6c0430566c,https://www.notion.so/2542dc3ef5148183a2c7cd6c0430566c,page,페이지 생성자
2025-08-18,비즈니스·코드 정책 정리 및 문서화,2532dc3e-f514-81cc-97bb-d468fb15eb53,https://www.notion.so/2532dc3ef51481cc97bbd468fb15eb53,page,페이지 생성자
2025-05-12,[박현우] 개인 공간 (염탐 금지),1f12dc3e-f514-8053-8110-c87aa86b6769,https://www.notion.so/1f12dc3ef51480538110c87aa86b6769,page,페이지 편집자
2025-04-22,[이정은] Personal Workspace,1dd2dc3e-f514-8026-ab3b-d8e338b01ab6,https://www.notion.so/Personal-Workspace-1dd2dc3ef5148026ab3bd8e338b01ab6,page,페이지 생성자
2025-04-22,[장여주] 개인 Workspace ,1dd2dc3e-f514-808a-80eb-ca8aa0997bc3,https://www.notion.so/Workspace-1dd2dc3ef514808a80ebca8aa0997bc3,page,페이지 편집자
2025-04-25,박지영’s,1e02dc3e-f514-8084-9553-ce973a6e5ad7,https://www.notion.so/s-1e02dc3ef51480849553ce973a6e5ad7,page,페이지 생성자
2025-04-27,그로스 스쿼드 - How we work,1e22dc3e-f514-801c-ad55-e9266b33e408,https://www.notion.so/How-we-work-1e22dc3ef514801cad55e9266b33e408,page,페이지 생성자
2023-07-16,(구) 내일배움캠프_그로스파트,6a134b10-ef4e-4edb-92b3-112e0aae8990,https://www.notion.so/_-6a134b10ef4e4edb92b3112e0aae8990,page,페이지 생성자
2025-08-18,전사 리브랜딩 프로젝트,2532dc3e-f514-810b-b87c-dd83045b0a86,https://www.notion.so/2532dc3ef514810bb87cdd83045b0a86,page,페이지 생성자
2025-08-18,브레이즈 도입 기반 마련 및 로그 정합성 모니터링 시스템 구축,2532dc3e-f514-81f0-a341-dcb01f78b6e2,https://www.notion.so/2532dc3ef51481f0a341dcb01f78b6e2,page,페이지 생성자
2025-08-18,세일즈 CTI 안정화 (정책 기반 배포),2532dc3e-f514-81c7-9670-d1b08c2ed328,https://www.notion.so/CTI-2532dc3ef51481c79670d1b08c2ed328,page,페이지 생성자
2025-08-18,프레이머 이관 안정화 완료,2532dc3e-f514-810c-a22c-f5c300e94ed9,https://www.notion.so/2532dc3ef514810ca22cf5c300e94ed9,page,페이지 생성자
2025-08-18,결제 모듈 및 재무 백오피스 기능 생성,2532dc3e-f514-814f-9bbd-fae4fad08d44,https://www.notion.so/2532dc3ef514814f9bbdfae4fad08d44,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-8117-9b4a-e8c31768208d,https://www.notion.so/2532dc3ef51481179b4ae8c31768208d,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-8139-8969-e6249be4e68f,https://www.notion.so/2532dc3ef51481398969e6249be4e68f,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-81af-8b0d-f9980b06a264,https://www.notion.so/2532dc3ef51481af8b0df9980b06a264,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-8177-bddc-d677e67ec8e6,https://www.notion.so/2532dc3ef5148177bddcd677e67ec8e6,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-818b-a360-f29eae324c6f,https://www.notion.so/2532dc3ef514818ba360f29eae324c6f,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-81be-88aa-e50621d6f55d,https://www.notion.so/2532dc3ef51481be88aae50621d6f55d,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-81cc-b57b-fb132583b0c9,https://www.notion.so/2532dc3ef51481ccb57bfb132583b0c9,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-81da-8429-dd60e2d35231,https://www.notion.so/2532dc3ef51481da8429dd60e2d35231,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-8159-b8e8-d1da26a22f12,https://www.notion.so/2532dc3ef5148159b8e8d1da26a22f12,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-8174-92df-c7b97b8e71fd,https://www.notion.so/2532dc3ef514817492dfc7b97b8e71fd,page,페이지 생성자
2025-08-18,제목없음,2532dc3e-f514-81ea-8129-f93632911932,https://www.notion.so/2532dc3ef51481ea8129f93632911932,page,페이지 생성자
2025-04-10,[목표] Goal of 2025,1d12dc3e-f514-811b-9dcb-eee22b9ea034,https://www.notion.so/Goal-of-2025-1d12dc3ef514811b9dcbeee22b9ea034,page,페이지 생성자
2025-04-29,"[Ch 3] 리드 관리부터 협업까지, 스쿼드의 첫 챕터에서 필요한 기반 갖추기.",1e42dc3e-f514-806d-8dbb-fc4b15e9270c,https://www.notion.so/Ch-3-1e42dc3ef514806d8dbbfc4b15e9270c,page,페이지 생성자
2025-06-18,[CH 4] ,2162dc3e-f514-8021-8aa8-cf6b47b0178d,https://www.notion.so/CH-4-2162dc3ef51480218aa8cf6b47b0178d,page,페이지 생성자
2025-08-07,[오민규] Personal Workspace for Growth Squad v2,2482dc3e-f514-806a-83a0-cebb61f05ab6,https://www.notion.so/Personal-Workspace-for-Growth-Squad-v2-2482dc3ef514806a83a0cebb61f05ab6,page,페이지 생성자
2025-08-01,"[NBC-Story] 오민규님, 반갑습니다. ",2422dc3e-f514-809d-9a37-eb87152ebee9,https://www.notion.so/NBC-Story-2422dc3ef514809d9a37eb87152ebee9,page,페이지 생성자
2025-08-07,[박혜란] Personal Workspace for Growth Squad v2 ,2482dc3e-f514-80cc-ac15-d9377c5060b5,https://www.notion.so/Personal-Workspace-for-Growth-Squad-v2-2482dc3ef51480ccac15d9377c5060b5,page,페이지 생성자
2025-06-05,[NBC-Story] 세일즈 백오피스 - 권한 설정,2092dc3e-f514-80b9-9dd4-c5fbead4edbb,https://www.notion.so/NBC-Story-2092dc3ef51480b99dd4c5fbead4edbb,page,페이지 생성자
2025-06-11,[NBC-Story] KDC(스터디) 세일즈 백오피스 MVP,20f2dc3e-f514-80ee-93a9-dab9fc89f32c,https://www.notion.so/NBC-Story-KDC-MVP-20f2dc3ef51480ee93a9dab9fc89f32c,page,페이지 생성자
2025-06-11,[NBC-Story] 항해 세일즈 백오피스 MVP ,20f2dc3e-f514-807c-b088-ffced335fc00,https://www.notion.so/NBC-Story-MVP-20f2dc3ef514807cb088ffced335fc00,page,페이지 생성자
2025-06-12,[NBC-Story] 신사업 세일즈 백오피스 MVP ,2102dc3e-f514-80a0-9440-c79b5c7bd7e1,https://www.notion.so/NBC-Story-MVP-2102dc3ef51480a09440c79b5c7bd7e1,page,페이지 생성자
2025-06-22,[NBC-Story] 세일즈 매니저 생성/수정/삭제 기능,21a2dc3e-f514-80f3-8b50-e6ba2847b0cf,https://www.notion.so/NBC-Story-21a2dc3ef51480f38b50e6ba2847b0cf,page,페이지 생성자
2025-06-22,[NBC-Story] 세일즈 워크스페이스 생성/수정 기능,21a2dc3e-f514-802e-862c-c52e4aceacc4,https://www.notion.so/NBC-Story-21a2dc3ef514802e862cc52e4aceacc4,page,페이지 생성자
2025-05-28,[NBC-Story] 세일즈 백오피스 - 리드 상태값 추가,2012dc3e-f514-8051-a3cd-e716d7742239,https://www.notion.so/NBC-Story-2012dc3ef5148051a3cde716d7742239,page,페이지 생성자
2025-07-10,[NBC-Story] KDT 재직자 세일즈 백오피스 MVP 생성,22c2dc3e-f514-807e-8985-cc6b6d04672a,https://www.notion.so/NBC-Story-KDT-MVP-22c2dc3ef514807e8985cc6b6d04672a,page,페이지 생성자
2025-06-12,[NBC-Story] 세일즈 백오피스 리드 검색 기능,2102dc3e-f514-809b-ad33-c7fc0cff50b1,https://www.notion.so/NBC-Story-2102dc3ef514809bad33c7fc0cff50b1,page,페이지 생성자
2025-06-11,[NBC-Story] 세일즈 퍼널 변경 기능,20f2dc3e-f514-8028-a39e-c332202ba890,https://www.notion.so/NBC-Story-20f2dc3ef5148028a39ec332202ba890,page,페이지 생성자
2025-04-23,[NBC-Story] 랜딩 서브웨이 사용성 개선,1de2dc3e-f514-8083-9a30-da48a14c72eb,https://www.notion.so/NBC-Story-1de2dc3ef51480839a30da48a14c72eb,page,페이지 생성자
2025-04-25,[NBC-Story] 에픽 v2 버전 반영,1e02dc3e-f514-8001-8675-e2a6bf5fd692,https://www.notion.so/NBC-Story-v2-1e02dc3ef51480018675e2a6bf5fd692,page,페이지 생성자
2025-04-25,[NBC-Story] 그로스/교육운영 백엔드 이분화,1e02dc3e-f514-80b3-b2ab-f7c33fcee958,https://www.notion.so/NBC-Story-1e02dc3ef51480b3b2abf7c33fcee958,page,페이지 생성자
2025-04-25,[NBC-Story] 설정값 일원화 - (max-volume/round의 최대 인원 수용),1e02dc3e-f514-80da-85d6-de0261de88d7,https://www.notion.so/NBC-Story-max-volume-round-1e02dc3ef51480da85d6de0261de88d7,page,페이지 생성자
2025-04-29,[NBC-Story] Unity / Kotlin 모집 전 QA,1e42dc3e-f514-802b-a1d4-f5669a4d34e7,https://www.notion.so/NBC-Story-Unity-Kotlin-QA-1e42dc3ef514802ba1d4f5669a4d34e7,page,페이지 생성자
2025-05-02,[NBC-Story] 세일즈 비회원 리드 자동 분배 기능 MVP (w. 슬랙봇),1e72dc3e-f514-80da-bc7b-c274c5041d3e,https://www.notion.so/NBC-Story-MVP-w-1e72dc3ef51480dabc7bc274c5041d3e,page,페이지 생성자
2025-05-05,[NBC-Story] 교육운영사업본부 킥오프 미팅 프로세스 구축 (협업),1ea2dc3e-f514-800d-9ec7-e1a2a480c01b,https://www.notion.so/NBC-Story-1ea2dc3ef514800d9ec7e1a2a480c01b,page,페이지 생성자
2025-05-05,[NBC-Story] 이슈 및 블로커 실시간 공유 프로세스,1ea2dc3e-f514-8075-9158-ef18f60ead45,https://www.notion.so/NBC-Story-1ea2dc3ef51480759158ef18f60ead45,page,페이지 생성자
2025-05-05,[NBC-Story] 제품 요청/질문/아이디어 소통 프로세스 구축 (협업),1ea2dc3e-f514-807d-971d-c7cba90db853,https://www.notion.so/NBC-Story-1ea2dc3ef514807d971dc7cba90db853,page,페이지 생성자
2025-05-05,[NBC-Story] 기획 to 배포 프로세스 구축 (협업),1ea2dc3e-f514-8097-aac3-cacfede07751,https://www.notion.so/NBC-Story-to-1ea2dc3ef5148097aac3cacfede07751,page,페이지 생성자
2025-05-05,[NBC-Story] 프로젝트 진척도 실시간 공유 프로세스 구축 (협업),1ea2dc3e-f514-80b9-9d95-c3f27876dca5,https://www.notion.so/NBC-Story-1ea2dc3ef51480b99d95c3f27876dca5,page,페이지 생성자
2025-05-05,[NBC-Story] 스쿼드 회의록 및 회의 체계 구축 (협업),1ea2dc3e-f514-80e5-a85b-db00baffd8c7,https://www.notion.so/NBC-Story-1ea2dc3ef51480e5a85bdb00baffd8c7,page,페이지 생성자
2025-05-05,[NBC-Story] Story 1Pager 최적화,1ea2dc3e-f514-80ff-a7e8-c111289f90f4,https://www.notion.so/NBC-Story-Story-1Pager-1ea2dc3ef51480ffa7e8c111289f90f4,page,페이지 생성자
2025-05-08,[NBC-Story] 기존 트랙 모집 QA 자동화 ,1ed2dc3e-f514-803a-83be-f09081b6df58,https://www.notion.so/NBC-Story-QA-1ed2dc3ef514803a83bef09081b6df58,page,페이지 생성자
2025-05-08,[NBC-Story] 테스트서버 랜딩페이지 내 안내텍스트 숨기기 ,1ed2dc3e-f514-8071-a2fa-fb70ab63e791,https://www.notion.so/NBC-Story-1ed2dc3ef5148071a2fafb70ab63e791,page,페이지 생성자
2025-05-11,[NBC-Story] 랜딩 탐색 유저 대상 이탈 이유 수집 및 응답 설계 ,1f02dc3e-f514-804b-8404-c83d9c3667ed,https://www.notion.so/NBC-Story-1f02dc3ef514804b8404c83d9c3667ed,page,페이지 생성자
2025-05-12,[NBC-Story],1f12dc3e-f514-803e-875b-d226068058d9,https://www.notion.so/NBC-Story-3CH-1f12dc3ef514803e875bd226068058d9,page,페이지 생성자
2025-05-12,[NBC-Story] 2025 상반기 신규 트랙 생성 (R/N/S 알림신청),1f12dc3e-f514-8086-8d34-e3067e819b40,https://www.notion.so/NBC-Story-2025-R-N-S-1f12dc3ef51480868d34e3067e819b40,page,페이지 생성자
2025-05-14,[NBC-Story] 2025 상반기 신규 트랙 모집 준비 (승인 완료),1f32dc3e-f514-8098-8121-f3389e2a9209,https://www.notion.so/NBC-Story-2025-1f32dc3ef51480988121f3389e2a9209,page,페이지 생성자
2025-05-19,[NBC-Story] 사전등록완료 기능 생성,1f82dc3e-f514-803c-b2ff-effcb5f5800b,https://www.notion.so/NBC-Story-1f82dc3ef514803cb2ffeffcb5f5800b,page,페이지 생성자
2025-05-20,[NBC-Story] 랜딩 서브웨이 UTM 사용성 개선,1f92dc3e-f514-80cc-9e7f-c04487657fc6,https://www.notion.so/NBC-Story-UTM-1f92dc3ef51480cc9e7fc04487657fc6,page,페이지 생성자
2025-05-25,[NBC-Story] 세일즈 SaaS 도입 (TWC) ,1fe2dc3e-f514-8094-b0ef-f3b4affd463d,https://www.notion.so/NBC-Story-SaaS-TWC-1fe2dc3ef5148094b0eff3b4affd463d,page,페이지 생성자
2025-05-27,[NBC-Story] 2025 상반기 신규 트랙 생성 (디마 알림신청),2002dc3e-f514-8009-ad1c-d2e93b8cb19f,https://www.notion.so/NBC-Story-2025-2002dc3ef5148009ad1cd2e93b8cb19f,page,페이지 생성자
2025-05-27,[NBC-Story] 랜딩 페이지 로딩 지연 문제 해결,2002dc3e-f514-802e-b268-d7b507e136b6,https://www.notion.so/NBC-Story-2002dc3ef514802eb268d7b507e136b6,page,페이지 생성자
2025-05-27,[NBC-Story] 피트인위크 일정 확보용,2002dc3e-f514-803c-bf91-f7141fe3ab1c,https://www.notion.so/NBC-Story-2002dc3ef514803cbf91f7141fe3ab1c,page,페이지 생성자
2025-05-27,[NBC-Story] 고용24수강신청 페이지 온보딩 ABT,2002dc3e-f514-80b5-aeb1-f12da5e48e84,https://www.notion.so/NBC-Story-24-ABT-2002dc3ef51480b5aeb1f12da5e48e84,page,페이지 생성자
2025-05-27,[NBC-Story] 마이페이지 지원 이력 구조 확장 개편,2002dc3e-f514-80e3-936b-ecd9f0c4ae15,https://www.notion.so/NBC-Story-2002dc3ef51480e3936becd9f0c4ae15,page,페이지 생성자
2025-05-28,[NBC-Story] KDT 코드컨벤션 정책 정리,2012dc3e-f514-804f-9887-f96bf449b422,https://www.notion.so/NBC-Story-KDT-2012dc3ef514804f9887f96bf449b422,page,페이지 생성자
2025-05-28,"[NBC-Story] Applicants 내, 사전알림신청/사전등록 분리 - 작업",2012dc3e-f514-8081-aa8a-d03e25d50c42,https://www.notion.so/NBC-Story-Applicants-2012dc3ef5148081aa8ad03e25d50c42,page,페이지 생성자
2025-05-28,[NBC-Story] Datadog 기반 에러 감지 시스템 구축,2012dc3e-f514-809e-877e-ebd6377d1c01,https://www.notion.so/NBC-Story-Datadog-2012dc3ef514809e877eebd6377d1c01,page,페이지 생성자
2025-05-28,[NBC-Story] 사전알림신청 전체 선택 기능,2012dc3e-f514-80ac-b36d-d0aebd68d4ea,https://www.notion.so/NBC-Story-2012dc3ef51480acb36dd0aebd68d4ea,page,페이지 생성자
2025-05-28,[NBC-Story] 모집 시작 자동 QA 시스템 구축 - 고스트모드면 충분할 것,2012dc3e-f514-80e6-aa05-f26f6d365efe,https://www.notion.so/NBC-Story-QA-2012dc3ef51480e6aa05f26f6d365efe,page,페이지 생성자
2025-05-29,[NBC-Story] iOS/사파리 - 모바일 GNB 이슈,2022dc3e-f514-80ae-bf46-d0a6ea384d0a,https://www.notion.so/NBC-Story-iOS-GNB-2022dc3ef51480aebf46d0a6ea384d0a,page,페이지 생성자
